sofifa_id,player_url,short_name,Name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
259356,https://sofifa.com/player/259356/carney-chukwuemeka/220002,C. Chukwuemeka,Carney Chukwuemeka,Carney Chukwuemeka,CAM,63,84,1500000,1000,17,10/20/2003,183,70,2,Aston Villa,English Premier League,1,SUB,33,NA,2/21/2021,2023,14,England,NA,NA,NA,Right,3,4,1,High/Medium,Lean (170-185),No,4400000,NA,"Flair, Technical Dribbler (AI)",62,53,62,67,44,57,53,58,46,68,52,68,55,46,67,68,61,63,57,56,75,56,50,48,61,34,58,33,60,64,58,65,43,49,54,12,12,9,11,10,NA,59+2,59+2,59+2,61,61,61,61,61,63+2,63+2,63+2,62+2,60+2,60+2,60+2,62+2,54+2,55+2,55+2,55+2,54+2,52+2,50+2,50+2,50+2,52+2,16+2,https://cdn.sofifa.net/players/259/356/22_120.png,https://cdn.sofifa.net/teams/2/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
260141,https://sofifa.com/player/260141/catalin-cirjan/220002,C. C<ee>rjan,Catalin Cirjan,Catalin Cîrjan,"CM, RM",62,78,1.00E+06,4000,18,12/1/2002,174,60,1,Arsenal,English Premier League,1,RES,68,NA,12/13/2019,2022,39,Romania,NA,NA,NA,Right,3,3,1,Medium/Medium,Lean (170-185),No,2500000,NA,Flair,63,54,65,66,44,39,55,52,45,72,50,65,62,49,72,69,66,60,59,60,82,63,54,45,34,45,42,28,58,64,63,61,46,51,52,10,13,14,12,13,NA,57+2,57+2,57+2,62,62,62,62,62,64+2,64+2,64+2,63+2,62+2,62+2,62+2,63+2,54+2,54+2,54+2,54+2,54+2,52+2,47+2,47+2,47+2,52+2,17+2,https://cdn.sofifa.net/players/260/141/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/ro.png
201118,https://sofifa.com/player/201118/cedric-ricardo-alves-soares/220002,C<e9>dric,Cedric Soares,Cédric Soares,"RB, RWB, LB",76,76,6500000,63000,29,8/31/1991,172,67,1,Arsenal,English Premier League,1,SUB,17,NA,7/27/2020,2024,38,Portugal,NA,NA,NA,Right,4,3,2,High/Medium,Normal (170-185),Yes,12400000,NA,Early Crosser,76,63,70,75,72,66,70,54,65,75,50,75,66,64,69,76,78,75,73,74,81,76,72,75,57,70,75,74,71,63,60,69,68,76,74,11,14,12,12,11,NA,68+2,68+2,68+2,71,71,71,71,71,71+2,71+2,71+2,72+2,72+2,72+2,72+2,72+2,74+2,73+2,73+2,73+2,74+2,74+2,71+2,71+2,71+2,74+2,19+2,https://cdn.sofifa.net/players/201/118/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/pt.png
192991,https://sofifa.com/player/192991/cenk-tosun/220002,C. Tosun,Cenk Tosun,Cenk Tosun,ST,74,74,4100000,63000,30,6/7/1991,183,78,7,Everton,English Premier League,1,RES,28,NA,1/5/2018,2022,48,Turkey,NA,NA,NA,Right,4,3,2,High/Low,Normal (170-185),Yes,7800000,NA,Power Header,66,76,65,72,36,73,64,75,77,69,72,72,72,73,60,73,67,65,71,75,66,79,80,68,74,72,75,31,76,61,85,75,33,34,15,12,14,12,12,9,NA,74,74,74,71,72,72,72,71,70+2,70+2,70+2,69+2,65+2,65+2,65+2,69+2,53+2,54+2,54+2,54+2,53+2,50+2,50+2,50+2,50+2,50+2,19+2,https://cdn.sofifa.net/players/192/991/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/tr.png
184432,https://sofifa.com/player/184432/cesar-azpilicueta-tanco/220002,Azpilicueta,Cesar Azpilicueta,César Azpilicueta,"CB, RWB",83,83,2.50E+07,125000,31,8/28/1989,178,77,5,Chelsea,English Premier League,1,RWB,28,NA,8/24/2012,2022,45,Spain,1362,SUB,2,Right,3,2,3,Medium/Medium,Normal (170-185),Yes,46300000,NA,"Long Throw-in, Solid Player, Early Crosser, Long Passer (AI), Team Player",66,55,76,72,84,76,80,46,77,79,51,68,68,58,80,77,69,63,67,86,73,68,83,77,70,60,87,84,62,72,66,78,85,85,84,13,9,10,6,5,NA,66+3,66+3,66+3,70,69,69,69,70,71+3,71+3,71+3,72+3,76+3,76+3,76+3,72+3,80+3,81+2,81+2,81+2,80+3,80+3,82+1,82+1,82+1,80+3,17+3,https://cdn.sofifa.net/players/184/432/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
203249,https://sofifa.com/player/203249/joel-valencia/220002,J. Valencia,Cesar Joel Valencia Castillo,César Joel Valencia Castillo,"LM, CAM, ST",65,65,775000,11000,26,11/16/1994,165,64,1925,Brentford,English Premier League,1,SUB,16,NA,7/31/2019,2023,57,Ecuador,NA,NA,NA,Right,3,3,1,High/Low,Lean (170-),No,1600000,NA,"Flair, Playmaker (AI)",80,61,60,66,42,53,61,64,42,63,40,63,61,47,56,62,79,81,85,62,83,64,77,58,47,58,54,46,63,61,48,57,39,44,39,14,13,9,15,13,NA,61+2,61+2,61+2,65,64,64,64,65,64+1,64+1,64+1,64+1,59+2,59+2,59+2,64+1,56+2,53+2,53+2,53+2,56+2,54+2,48+2,48+2,48+2,54+2,19+2,https://cdn.sofifa.net/players/203/249/22_120.png,https://cdn.sofifa.net/teams/1925/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/ec.png
254121,https://sofifa.com/player/254121/charlie-cresswell/220002,C. Cresswell,Charlie Cresswell,Charlie Cresswell,CB,63,81,1100000,4000,18,8/17/2002,191,75,8,Leeds United,English Premier League,1,SUB,35,NA,9/24/2019,2025,14,England,NA,NA,NA,Right,3,2,1,Medium/Medium,Normal (185+),No,2800000,NA,NA,52,27,48,49,63,63,33,23,68,67,24,44,25,30,57,59,52,52,40,47,53,39,62,55,67,23,63,63,24,33,39,55,62,64,59,11,11,13,10,11,NA,43+2,43+2,43+2,43,43,43,43,43,45+2,45+2,45+2,46+2,51+2,51+2,51+2,46+2,55+2,60+2,60+2,60+2,55+2,57+2,63+2,63+2,63+2,57+2,15+2,https://cdn.sofifa.net/players/254/121/22_120.png,https://cdn.sofifa.net/teams/8/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
228997,https://sofifa.com/player/228997/charlie-goode/220002,C. Goode,Charlie Goode,Charlie Goode,CB,67,72,1300000,13000,25,8/3/1995,196,75,1925,Brentford,English Premier League,1,SUB,4,NA,8/19/2020,2024,14,England,NA,NA,NA,Right,2,2,1,Medium/Medium,Normal (185+),No,2700000,NA,"Long Throw-in, Injury Prone, Long Passer (AI)",53,32,48,55,66,77,35,30,67,57,30,54,39,29,55,55,53,53,59,60,52,41,74,73,82,27,69,66,38,48,39,60,67,66,66,11,9,8,7,9,NA,48+2,48+2,48+2,48,48,48,48,48,50+2,50+2,50+2,51+2,54+2,54+2,54+2,51+2,59+2,63+2,63+2,63+2,59+2,60+2,67+2,67+2,67+2,60+2,15+2,https://cdn.sofifa.net/players/228/997/22_120.png,https://cdn.sofifa.net/teams/1925/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
204760,https://sofifa.com/player/204760/charlie-taylor/220002,C. Taylor,Charlie Taylor,Charlie Taylor,LB,76,77,8.00E+06,31000,27,9/18/1993,185,70,1796,Burnley,English Premier League,1,LB,3,NA,7/6/2017,2024,14,England,NA,NA,NA,Left,2,3,1,High/High,Normal (185+),Yes,15800000,NA,Dives Into Tackles (AI),69,54,70,72,75,77,76,49,71,73,43,74,69,61,68,72,65,73,67,73,66,63,76,77,75,59,81,75,59,65,45,73,76,76,76,13,6,14,13,8,NA,64+2,64+2,64+2,68,66,66,66,68,68+2,68+2,68+2,70+2,70+2,70+2,70+2,70+2,74+2,74+2,74+2,74+2,74+2,74+2,75+2,75+2,75+2,74+2,17+2,https://cdn.sofifa.net/players/204/760/22_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
257238,https://sofifa.com/player/257238/charlie-wiggett/220002,C. Wiggett,Charlie Wiggett,Charlie Wiggett,LB,59,80,7.00E+05,2000,18,11/2/2002,173,64,13,Newcastle United,English Premier League,1,RES,60,NA,7/1/2021,2022,14,England,NA,NA,NA,Left,3,2,1,Medium/Medium,Lean (170-185),No,2.00E+06,NA,NA,58,36,37,57,62,50,47,36,56,31,30,68,40,42,32,38,62,55,54,60,81,30,63,63,39,37,59,55,43,39,46,44,62,67,71,7,12,8,10,6,NA,44+2,44+2,44+2,48,46,46,46,48,44+2,44+2,44+2,48+2,44+2,44+2,44+2,48+2,55+2,50+2,50+2,50+2,55+2,57+2,57+2,57+2,57+2,57+2,14+2,https://cdn.sofifa.net/players/257/238/22_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
204233,https://sofifa.com/player/204233/charly-musonda/220002,C. Musonda,Charly Musonda Junior,Charly Musonda Junior,"RM, LM",72,75,3200000,51000,24,10/15/1996,173,66,5,Chelsea,English Premier League,1,RES,34,NA,10/24/2013,2022,7,Belgium,NA,NA,NA,Right,5,4,1,Medium/Medium,Lean (170-185),Yes,6200000,NA,"Injury Prone, Flair, Technical Dribbler (AI)",78,63,69,79,24,37,72,63,39,72,52,80,69,58,67,78,83,74,88,62,81,70,31,45,35,61,32,21,67,67,55,66,24,20,22,6,6,7,8,9,NA,65+2,65+2,65+2,73,71,71,71,73,72+2,72+2,72+2,71+2,64+2,64+2,64+2,71+2,51+2,46+2,46+2,46+2,51+2,46+2,34+2,34+2,34+2,46+2,13+2,https://cdn.sofifa.net/players/204/233/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/be.png
226093,https://sofifa.com/player/226093/che-adams/220002,C. Adams,Che Adams,Ché Adams,ST,76,81,11500000,46000,24,7/13/1996,178,70,17,Southampton,English Premier League,1,RS,10,NA,7/1/2019,2024,42,Scotland,1359,LS,10,Right,3,3,1,High/Medium,Stocky (170-185),Yes,22700000,NA,NA,84,77,62,74,40,77,55,76,63,70,70,73,63,59,53,75,83,84,78,74,74,86,76,77,79,75,74,36,77,62,69,71,33,42,36,16,13,12,15,9,NA,76+2,76+2,76+2,73,75,75,75,73,72+2,72+2,72+2,71+2,66+2,66+2,66+2,71+2,58+2,57+2,57+2,57+2,58+2,56+2,54+2,54+2,54+2,56+2,20+2,https://cdn.sofifa.net/players/226/093/22_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1359/60.png,https://cdn.sofifa.net/flags/gb-sct.png
186801,https://sofifa.com/player/186801/cheikhou-kouyate/220002,C. Kouyat<e9>,Cheikhou Kouyate,Cheikhou Kouyaté,"CB, CDM",78,78,9500000,51000,31,12/21/1989,189,83,1799,Crystal Palace,English Premier League,1,CDM,8,NA,8/1/2018,2022,136,Senegal,NA,NA,NA,Right,3,3,2,High/High,Lean (185+),Yes,18100000,#Engine,"Leadership, Long Passer (AI)",64,64,62,69,78,85,53,63,79,69,50,68,39,47,65,73,61,66,62,79,54,74,77,87,85,63,85,77,69,65,52,72,77,79,76,15,8,9,12,9,NA,70+2,70+2,70+2,67,69,69,69,67,68+2,68+2,68+2,68+2,71+2,71+2,71+2,68+2,73+2,75+2,75+2,75+2,73+2,74+2,78,78,78,74+2,18+2,https://cdn.sofifa.net/players/186/801/22_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/sn.png
254113,https://sofifa.com/player/254113/chem-campbell/220002,C. Campbell,Chem Campbell,Chem Campbell,CAM,58,78,550000,4000,18,12/30/2002,180,72,110,Wolverhampton Wanderers,English Premier League,1,RES,77,NA,10/30/2019,2023,50,Wales,NA,NA,NA,Right,4,4,1,Medium/Medium,Lean (170-185),Yes,1600000,NA,NA,70,53,55,64,41,50,56,52,42,57,52,63,60,48,54,62,72,69,76,51,72,59,53,52,51,50,45,31,52,54,54,56,42,45,43,11,11,12,7,7,NA,55+2,55+2,55+2,59,57,57,57,59,58+2,58+2,58+2,58+2,54+2,54+2,54+2,58+2,51+2,48+2,48+2,48+2,51+2,50+2,45+2,45+2,45+2,50+2,14+2,https://cdn.sofifa.net/players/254/113/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-wls.png
258748,https://sofifa.com/player/258748/caleb-chukwuemeka/220002,C. Chukwuemeka,Chigozier Caleb Chukwuemeka,Chigozier Caleb Chukwuemeka,"ST, RW, LW",57,74,425000,6000,19,1/25/2002,190,70,2,Aston Villa,English Premier League,1,RES,46,NA,8/16/2021,2024,14,England,NA,NA,NA,Right,4,3,1,High/Low,Lean (185+),No,1100000,NA,Speed Dribbler (AI),86,54,47,59,17,61,44,56,46,53,46,60,40,33,41,58,90,83,69,45,59,54,66,64,71,52,29,16,55,49,57,52,17,10,15,10,12,13,10,11,NA,57+2,57+2,57+2,59,58,58,58,59,56+2,56+2,56+2,58+2,48+2,48+2,48+2,58+2,42+2,36+2,36+2,36+2,42+2,39+2,32+2,32+2,32+2,39+2,15+2,https://cdn.sofifa.net/players/258/748/22_120.png,https://cdn.sofifa.net/teams/2/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
184111,https://sofifa.com/player/184111/christian-benteke/220002,C. Benteke,Christian Benteke,Christian Benteke Liolo,ST,75,75,5500000,50000,30,12/3/1990,190,83,1799,Crystal Palace,English Premier League,1,ST,20,NA,8/20/2016,2023,7,Belgium,1325,SUB,17,Right,2,2,2,Medium/Low,Lean (185+),Yes,10500000,#Strength,"Injury Prone, Power Header",54,76,62,68,32,75,58,76,85,66,76,64,61,64,51,77,51,56,61,76,43,81,87,59,87,70,60,29,77,69,71,71,28,25,18,14,5,12,8,5,NA,75,75,75,68,71,71,71,68,69+2,69+2,69+2,66+2,63+2,63+2,63+2,66+2,49+2,51+2,51+2,51+2,49+2,47+2,49+2,49+2,49+2,47+2,16+2,https://cdn.sofifa.net/players/184/111/22_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
256449,https://sofifa.com/player/256449/christian-fernandes-marques/220002,Christian Marques,Christian Fernandes Marques,Christian Fernandes Marques,CB,58,80,625000,3000,18,3/15/2003,187,75,110,Wolverhampton Wanderers,English Premier League,1,RES,75,NA,3/11/2020,2023,38,Portugal,NA,NA,NA,Right,3,2,1,Low/Medium,Lean (185+),No,1800000,NA,NA,51,37,52,48,59,62,47,34,51,54,33,45,42,39,53,50,49,52,47,54,52,41,68,61,64,39,56,58,40,59,46,63,60,60,59,15,15,7,11,7,NA,45+2,45+2,45+2,47,47,47,47,47,49+2,49+2,49+2,49+2,52+2,52+2,52+2,49+2,55+2,57+2,57+2,57+2,55+2,55+2,58+2,58+2,58+2,55+2,16+2,https://cdn.sofifa.net/players/256/449/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/pt.png
190324,https://sofifa.com/player/190324/christian-kabasele/220002,C. Kabasele,Christian Kabasele,Christian Kabasele,CB,75,75,4600000,42000,30,2/24/1991,188,84,1795,Watford,English Premier League,1,SUB,27,NA,7/1/2016,2023,7,Belgium,NA,NA,NA,Right,3,2,1,Medium/High,Normal (185+),Yes,8700000,NA,Dives Into Tackles (AI),67,50,51,61,76,76,47,49,75,65,52,59,34,27,57,66,59,74,52,73,51,57,83,65,80,44,76,74,50,36,53,64,76,76,77,14,11,6,14,16,NA,61+2,61+2,61+2,57,58,58,58,57,57+2,57+2,57+2,59+2,59+2,59+2,59+2,59+2,68+2,69+2,69+2,69+2,68+2,70+2,75,75,75,70+2,20+2,https://cdn.sofifa.net/players/190/324/22_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/be.png
227796,https://sofifa.com/player/227796/christian-pulisic/220002,C. Pulisic,Christian Pulisic,Christian Pulisic,"LW, RW, LM",82,88,4.90E+07,120000,22,9/18/1998,177,69,5,Chelsea,English Premier League,1,LW,10,NA,1/2/2019,2024,95,United States,1387,LW,10,Right,4,4,3,Medium/Medium,Lean (170-185),Yes,100500000,#Dribbler,"Injury Prone, Speed Dribbler (AI)",89,70,73,86,37,59,74,73,50,77,70,88,69,58,59,85,91,87,87,78,88,77,79,76,54,57,45,33,79,80,61,80,38,32,47,8,12,13,16,14,NA,75+3,75+3,75+3,81,80,80,80,81,79+3,79+3,79+3,80+3,72+3,72+3,72+3,80+3,64+3,57+3,57+3,57+3,64+3,60+3,49+3,49+3,49+3,60+3,20+3,https://cdn.sofifa.net/players/227/796/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
210697,https://sofifa.com/player/210697/christian-norgaard/220002,C. N<f8>rgaard,Christian Norgaard,Christian Nørgaard,"CDM, CM, CB",73,75,3300000,33000,27,3/10/1994,187,77,1925,Brentford,English Premier League,1,CM,6,NA,6/11/2019,2024,13,Denmark,1331,SUB,15,Right,3,3,1,Medium/Medium,Lean (185+),No,6800000,NA,NA,62,57,68,69,73,74,64,55,69,73,51,67,64,64,72,72,61,62,65,70,69,63,68,76,74,57,72,74,62,64,60,72,76,72,69,11,9,13,14,11,NA,64+2,64+2,64+2,65,65,65,65,65,66+2,66+2,66+2,67+2,69+2,69+2,69+2,67+2,70+2,72+2,72+2,72+2,70+2,70+2,72+2,72+2,72+2,70+2,18+2,https://cdn.sofifa.net/players/210/697/22_120.png,https://cdn.sofifa.net/teams/1925/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1331/60.png,https://cdn.sofifa.net/flags/dk.png
239322,https://sofifa.com/player/239322/christoph-zimmermann/220002,C. Zimmermann,Christoph Zimmermann,Christoph Zimmermann,CB,71,71,1600000,21000,28,1/12/1993,194,92,1792,Norwich City,English Premier League,1,RES,6,NA,7/1/2017,2023,21,Germany,NA,NA,NA,Right,3,2,1,Medium/High,Normal (185+),Yes,3200000,#Strength,"Leadership, Power Header, Team Player",47,33,40,43,72,80,20,25,71,56,33,36,26,20,63,47,44,49,34,67,40,50,70,69,88,34,74,71,31,25,37,70,70,73,74,11,9,9,12,14,NA,46+2,46+2,46+2,39,42,42,42,39,42+2,42+2,42+2,43+2,50+2,50+2,50+2,43+2,58+2,65+2,65+2,65+2,58+2,61+2,71,71,71,61+2,17+2,https://cdn.sofifa.net/players/239/322/22_120.png,https://cdn.sofifa.net/teams/1792/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/de.png
192123,https://sofifa.com/player/192123/chris-wood/220002,C. Wood,Chris Wood,Christopher Grant Wood,ST,79,79,17500000,48000,29,12/7/1991,191,92,1796,Burnley,English Premier League,1,RS,9,NA,8/21/2017,2023,198,New Zealand,111473,ST,9,Right,3,2,1,High/Low,Normal (185+),Yes,33300000,#Strength,Power Header,64,79,60,70,40,81,46,81,87,68,74,69,69,64,48,77,60,68,55,77,59,81,79,76,86,72,77,40,80,64,81,77,39,30,29,14,16,16,7,16,NA,78+1,78+1,78+1,69,74,74,74,69,70+2,70+2,70+2,68+2,65+2,65+2,65+2,68+2,55+2,56+2,56+2,56+2,55+2,53+2,55+2,55+2,55+2,53+2,20+2,https://cdn.sofifa.net/players/192/123/22_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111473/60.png,https://cdn.sofifa.net/flags/nz.png
256948,https://sofifa.com/player/256948/christos-tzolis/220002,C. Tzolis,Christos Tzolis,Christos Tzolis,"LM, RM, ST",74,87,1.00E+07,17000,19,1/30/2002,179,73,1792,Norwich City,English Premier League,1,SUB,18,NA,8/12/2021,2026,22,Greece,1338,LM,10,Right,4,4,1,High/Medium,Normal (170-185),No,26300000,NA,Speed Dribbler (AI),86,71,66,76,35,65,67,75,68,69,72,79,71,63,63,72,87,86,82,66,77,66,70,70,57,68,75,29,74,63,67,69,28,35,38,15,10,12,6,10,NA,72+2,72+2,72+2,74,73,73,73,74,72+2,72+2,72+2,73+2,65+2,65+2,65+2,73+2,57+2,53+2,53+2,53+2,57+2,55+2,49+2,49+2,49+2,55+2,16+2,https://cdn.sofifa.net/players/256/948/22_120.png,https://cdn.sofifa.net/teams/1792/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1338/60.png,https://cdn.sofifa.net/flags/gr.png
183129,https://sofifa.com/player/183129/ciaran-clark/220002,C. Clark,Ciaran Clark,Ciaran Clark,CB,75,75,3800000,33000,31,9/26/1989,185,88,13,Newcastle United,English Premier League,1,SUB,2,NA,8/3/2016,2023,25,Republic of Ireland,1355,SUB,24,Left,2,2,2,Low/Medium,Normal (170-185),Yes,7200000,NA,NA,51,51,53,55,77,73,39,44,80,61,51,50,50,36,60,59,50,51,54,71,50,71,78,61,76,48,80,75,49,51,55,68,77,78,77,14,7,12,14,12,NA,58+2,58+2,58+2,52,55,55,55,52,55+2,55+2,55+2,53+2,59+2,59+2,59+2,53+2,63+2,69+2,69+2,69+2,63+2,66+2,75,75,75,66+2,18+2,https://cdn.sofifa.net/players/183/129/22_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1355/60.png,https://cdn.sofifa.net/flags/ie.png
254529,https://sofifa.com/player/254529/cody-drameh/220002,C. Drameh,Cody Callum Pierre Drameh,Cody Callum Pierre Drameh,"RB, RWB",63,80,1200000,7000,19,12/8/2001,184,73,8,Leeds United,English Premier League,1,SUB,37,NA,8/13/2020,2024,14,England,NA,NA,NA,Right,3,2,1,High/Medium,Lean (170-185),No,3.00E+06,NA,Speed Dribbler (AI),78,35,52,62,56,62,62,29,55,56,30,63,34,31,52,61,79,78,67,57,73,42,62,65,60,33,61,53,58,46,42,47,53,62,57,13,8,8,13,10,NA,52+2,52+2,52+2,58,55,55,55,58,55+2,55+2,55+2,59+2,55+2,55+2,55+2,59+2,61+2,57+2,57+2,57+2,61+2,61+2,58+2,58+2,58+2,61+2,16+2,https://cdn.sofifa.net/players/254/529/22_120.png,https://cdn.sofifa.net/teams/8/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
257534,https://sofifa.com/player/257534/cole-palmer/220002,C. Palmer,Cole Palmer,Cole Palmer,"RW, CAM",64,84,1600000,14000,19,5/6/2002,189,74,10,Manchester City,English Premier League,1,SUB,80,NA,7/1/2018,2026,14,England,NA,NA,NA,Left,3,4,1,Medium/Medium,Lean (185+),Yes,4600000,NA,Technical Dribbler (AI),77,58,60,68,45,54,58,58,41,62,51,68,62,55,60,67,76,78,75,56,71,65,56,55,54,55,50,40,57,60,50,63,48,47,46,7,6,10,14,14,NA,60+2,60+2,60+2,64,63,63,63,64,63+2,63+2,63+2,63+2,59+2,59+2,59+2,63+2,56+2,54+2,54+2,54+2,56+2,54+2,49+2,49+2,49+2,54+2,15+2,https://cdn.sofifa.net/players/257/534/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
225147,https://sofifa.com/player/225147/connor-roberts/220002,C. Roberts,Connor Roberts,Connor Roberts,"RWB, RB",75,78,7.00E+06,28000,25,9/23/1995,175,76,1796,Burnley,English Premier League,1,SUB,14,NA,8/31/2021,2025,50,Wales,1367,RB,14,Right,4,3,1,High/Medium,Normal (170-185),Yes,13800000,NA,Long Throw-in,80,48,65,67,68,72,73,48,53,71,35,67,45,47,58,67,79,80,71,68,70,50,67,91,65,50,69,69,61,62,41,62,68,72,68,6,12,8,12,13,NA,60+2,60+2,60+2,66,64,64,64,66,65+2,65+2,65+2,69+2,66+2,66+2,66+2,69+2,73+2,69+2,69+2,69+2,73+2,72+2,67+2,67+2,67+2,72+2,17+2,https://cdn.sofifa.net/players/225/147/22_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png
258532,https://sofifa.com/player/258532/conor-carty/220002,C. Carty,Conor Carty,Conor Carty,ST,54,69,250000,6000,19,5/25/2002,184,73,110,Wolverhampton Wanderers,English Premier League,1,RES,53,NA,4/17/2020,2022,25,Republic of Ireland,NA,NA,NA,Right,2,2,1,Medium/Medium,Lean (170-185),Yes,631000,NA,NA,65,54,46,53,23,53,46,53,50,48,50,51,49,39,41,53,64,65,59,50,58,61,63,57,56,51,37,19,52,48,52,47,17,22,22,15,10,14,7,9,NA,54+2,54+2,54+2,53,53,53,53,53,51+2,51+2,51+2,52+2,46+2,46+2,46+2,52+2,40+2,37+2,37+2,37+2,40+2,39+2,34+2,34+2,34+2,39+2,15+2,https://cdn.sofifa.net/players/258/532/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/ie.png
